"No.","Time","Source","Destination","Protocol","Length","Stream index","Info"
"176","50.608795454","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","505","","40628  >  443 Len=443"
"177","50.716006445","192.168.225.121","192.168.225.1","DNS","100","","Standard query 0x4d2c A addons-pa.clients6.google.com OPT"
"178","50.716352448","192.168.225.121","192.168.225.1","DNS","100","","Standard query 0x6cb5 AAAA addons-pa.clients6.google.com OPT"
"179","50.738419572","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","94","","443  >  40628 Len=32"
"180","50.744898236","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","434","","443  >  40628 Len=372"
"181","50.744898618","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","109","","443  >  40628 Len=47"
"182","50.745312771","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","101","","40628  >  443 Len=39"
"183","50.770886172","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c00::bd","UDP","95","","40628  >  443 Len=33"
"184","50.784482879","192.168.225.1","192.168.225.121","DNS","116","","Standard query response 0x4d2c A addons-pa.clients6.google.com A 172.217.166.42 OPT"
"185","50.784483265","192.168.225.1","192.168.225.121","DNS","128","","Standard query response 0x6cb5 AAAA addons-pa.clients6.google.com AAAA 2404:6800:4009:807::200a OPT"
"186","50.786337667","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:807::200a","QUIC","1392","","Initial, DCID=057a75b0067757ae"
"187","50.882714678","2404:6800:4003:c00::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","88","","443  >  40628 Len=26"
"188","50.894342777","2404:6800:4009:807::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","1392","","Initial, SCID=057a75b0067757ae"
"189","50.936229392","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:807::200a","TCP","94","5","44294  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=388153193 TSecr=0 WS=128"
"190","50.945798014","2404:6800:4009:807::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","1392","","Initial, SCID=057a75b0067757ae"
"191","50.946181814","2404:6800:4009:807::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","296","","Handshake, SCID=057a75b0067757ae"
"192","50.946624150","2404:6800:4009:807::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","123","","Protected Payload (KP0)"
"193","50.949331463","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:807::200a","QUIC","1392","","Protected Payload (KP0), DCID=057a75b0067757ae"
"194","50.949954940","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:807::200a","QUIC","1367","","Protected Payload (KP0), DCID=057a75b0067757ae"
"195","50.975371973","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:807::200a","QUIC","95","","Protected Payload (KP0), DCID=057a75b0067757ae"
"196","51.000915860","2404:6800:4009:807::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TCP","94","5","443  >  44294 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=2417415745 TSecr=388153193 WS=256"
"197","51.000989127","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:807::200a","TCP","86","5","44294  >  443 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=388153258 TSecr=2417415745"
"198","51.001586721","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:807::200a","TLSv1.3","681","5","Client Hello"
"199","51.021960860","2404:6800:4009:807::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","674","","Protected Payload (KP0)"
"200","51.021961198","2404:6800:4009:807::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","88","","Protected Payload (KP0)"
"201","51.022442178","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:807::200a","QUIC","95","","Protected Payload (KP0), DCID=057a75b0067757ae"
"202","51.022453743","2404:6800:4009:807::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"203","51.077400127","2404:6800:4009:807::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TCP","86","5","443  >  44294 [ACK] Seq=1 Ack=596 Win=66816 Len=0 TSval=2417415825 TSecr=388153259"
"204","51.138907840","2404:6800:4009:807::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TLSv1.3","298","5","Server Hello, Change Cipher Spec, Application Data"
"205","51.138991440","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:807::200a","TCP","86","5","44294  >  443 [ACK] Seq=596 Ack=213 Win=64768 Len=0 TSval=388153396 TSecr=2417415885"
"206","51.141502976","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:807::200a","TLSv1.3","150","5","Change Cipher Spec, Application Data"
"207","51.201389928","2404:6800:4009:807::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TCP","86","5","443  >  44294 [ACK] Seq=213 Ack=660 Win=66816 Len=0 TSval=2417415945 TSecr=388153399"
"208","51.202393598","2404:6800:4009:807::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TLSv1.3","666","5","Application Data, Application Data"
"209","51.202414291","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:807::200a","TCP","86","5","44294  >  443 [ACK] Seq=660 Ack=793 Win=64256 Len=0 TSval=388153459 TSecr=2417415945"
"210","51.396141430","2404:6800:4009:807::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","812","","Protected Payload (KP0)"
"211","51.396141852","2404:6800:4009:807::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","275","","Protected Payload (KP0)"
"212","51.396924828","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:807::200a","QUIC","97","","Protected Payload (KP0), DCID=057a75b0067757ae"
"213","51.423139547","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:807::200a","QUIC","95","","Protected Payload (KP0), DCID=057a75b0067757ae"
"214","51.495539377","2404:6800:4009:807::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"215","51.763111663","192.168.225.121","192.168.225.1","DNS","94","","Standard query 0xe858 A googlemail.l.google.com OPT"
"216","51.763300667","192.168.225.121","192.168.225.1","DNS","94","","Standard query 0x7a6e AAAA googlemail.l.google.com OPT"
"217","51.802908394","192.168.225.1","192.168.225.121","DNS","110","","Standard query response 0xe858 A googlemail.l.google.com A 172.217.160.165 OPT"
"218","51.808280418","192.168.225.1","192.168.225.121","DNS","122","","Standard query response 0x7a6e AAAA googlemail.l.google.com AAAA 2404:6800:4009:805::2005 OPT"
"219","51.808599635","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TCP","94","6","50448  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=2932401168 TSecr=0 WS=128"
"220","51.896761759","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TCP","94","6","443  >  50448 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=985233788 TSecr=2932401168 WS=256"
"221","51.896849945","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TCP","86","6","50448  >  443 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2932401256 TSecr=985233788"
"222","51.897605470","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TLSv1.3","667","6","Client Hello"
"223","51.898957502","140.82.113.26","192.168.225.121","TLSv1.2","92","3","[TCP ACKed unseen segment] , Application Data"
"224","51.899304795","192.168.225.121","140.82.113.26","TLSv1.2","96","3","[TCP Previous segment not captured] , Application Data"
"225","51.995280022","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TCP","86","6","443  >  50448 [ACK] Seq=1 Ack=582 Win=66816 Len=0 TSval=985233859 TSecr=2932401257"
"226","52.035274198","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TLSv1.3","298","6","Server Hello, Change Cipher Spec, Application Data"
"227","52.035349010","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TCP","86","6","50448  >  443 [ACK] Seq=582 Ack=213 Win=64768 Len=0 TSval=2932401394 TSecr=985233918"
"228","52.038600210","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TLSv1.3","150","6","Change Cipher Spec, Application Data"
"229","52.039085904","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TLSv1.3","178","6","Application Data"
"230","52.040107895","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TCP","1434","6","50448  >  443 [ACK] Seq=738 Ack=213 Win=64768 Len=1348 TSval=2932401399 TSecr=985233918 [TCP segment of a reassembled PDU]"
"231","52.040140779","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TLSv1.3","1016","6","Application Data"
"232","52.040743156","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TLSv1.3","316","6","Application Data"
"233","52.135057122","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TCP","86","6","443  >  50448 [ACK] Seq=213 Ack=646 Win=66816 Len=0 TSval=985234019 TSecr=2932401398"
"234","52.135057859","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TCP","86","6","443  >  50448 [ACK] Seq=213 Ack=738 Win=66816 Len=0 TSval=985234019 TSecr=2932401398"
"235","52.135057986","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TLSv1.3","666","6","Application Data, Application Data"
"236","52.135058120","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TLSv1.3","117","6","Application Data"
"237","52.135124319","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TCP","86","6","50448  >  443 [ACK] Seq=3246 Ack=793 Win=64256 Len=0 TSval=2932401494 TSecr=985234020"
"238","52.135183388","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TCP","86","6","50448  >  443 [ACK] Seq=3246 Ack=824 Win=64256 Len=0 TSval=2932401494 TSecr=985234020"
"239","52.135557474","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TCP","86","6","443  >  50448 [ACK] Seq=824 Ack=3016 Win=72192 Len=0 TSval=985234029 TSecr=2932401399"
"240","52.135700902","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TLSv1.3","117","6","Application Data"
"241","52.141077456","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TCP","86","6","443  >  50448 [ACK] Seq=824 Ack=3246 Win=75008 Len=0 TSval=985234034 TSecr=2932401400"
"242","52.187898845","140.82.113.26","192.168.225.121","TCP","66","3","[TCP ACKed unseen segment] 443  >  55264 [ACK] Seq=27 Ack=32 Win=68 Len=0 TSval=2072779497 TSecr=1048392394"
"243","52.206860272","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TCP","86","6","443  >  50448 [ACK] Seq=824 Ack=3277 Win=75008 Len=0 TSval=985234104 TSecr=2932401495"
"244","52.719270776","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:807::200a","QUIC","1388","","Protected Payload (KP0), DCID=057a75b0067757ae"
"245","52.719397406","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:807::200a","QUIC","101","","Protected Payload (KP0), DCID=057a75b0067757ae"
"246","52.758797773","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TLSv1.3","700","6","Application Data"
"247","52.758798106","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TLSv1.3","263","6","Application Data"
"248","52.758798199","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TLSv1.3","381","6","Application Data"
"249","52.758798300","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TLSv1.3","320","6","Application Data"
"250","52.758798398","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TLSv1.3","125","6","Application Data"
"251","52.758860785","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TCP","86","6","50448  >  443 [ACK] Seq=3277 Ack=1438 Win=63744 Len=0 TSval=2932402118 TSecr=985234536"
"252","52.758901531","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TCP","86","6","50448  >  443 [ACK] Seq=3277 Ack=1615 Win=63616 Len=0 TSval=2932402118 TSecr=985234542"
"253","52.758912537","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TCP","86","6","50448  >  443 [ACK] Seq=3277 Ack=1910 Win=63360 Len=0 TSval=2932402118 TSecr=985234543"
"254","52.758922005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TCP","86","6","50448  >  443 [ACK] Seq=3277 Ack=2144 Win=63232 Len=0 TSval=2932402118 TSecr=985234543"
"255","52.758930777","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TCP","86","6","50448  >  443 [ACK] Seq=3277 Ack=2183 Win=63232 Len=0 TSval=2932402118 TSecr=985234543"
"256","52.762533403","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TLSv1.3","125","6","Application Data"
"257","52.785788688","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TLSv1.3","125","6","[TCP Spurious Retransmission] , Application Data"
"258","52.785829539","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TCP","98","6","[TCP Dup ACK 255#1] 50448  >  443 [ACK] Seq=3316 Ack=2183 Win=64128 Len=0 TSval=2932402145 TSecr=985234680 SLE=2144 SRE=2183"
"259","52.841848589","2404:6800:4009:807::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","89","","Protected Payload (KP0)"
"260","52.842204580","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TCP","86","6","443  >  50448 [ACK] Seq=2183 Ack=3316 Win=75008 Len=0 TSval=985234739 TSecr=2932402122"
"261","52.866986150","2404:6800:4009:807::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"262","52.867152550","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:807::200a","QUIC","95","","Protected Payload (KP0), DCID=057a75b0067757ae"
"263","52.887529250","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4007:80b::200e","UDP","95","","54283  >  443 Len=33"
"264","53.135899176","2404:6800:4007:80b::200e","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","87","","443  >  54283 Len=25"
"265","53.154948505","2404:6800:4009:807::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","483","","Protected Payload (KP0)"
"266","53.155279740","2404:6800:4009:807::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","287","","Protected Payload (KP0)"
"267","53.155660374","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:807::200a","QUIC","97","","Protected Payload (KP0), DCID=057a75b0067757ae"
"268","53.181207294","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:807::200a","QUIC","95","","Protected Payload (KP0), DCID=057a75b0067757ae"
"269","53.236259256","2404:6800:4009:807::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","QUIC","87","","Protected Payload (KP0)"
"270","53.270343036","2404:6800:4003:c03::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  52968 Len=48"
"271","53.295982422","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c03::bd","UDP","95","","52968  >  443 Len=33"
"272","54.679117392","35.174.127.31","192.168.225.121","TLSv1.2","98","2","Application Data"
"273","54.679185003","192.168.225.121","35.174.127.31","TCP","66","2","41724  >  443 [ACK] Seq=333 Ack=402 Win=501 Len=0 TSval=1129330875 TSecr=451311325"
"274","55.704763544","192.168.225.121","35.174.127.31","TLSv1.2","220","2","Application Data"
"275","55.825976307","2404:6800:4003:c04::bd","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","UDP","110","","443  >  48971 Len=48"
"276","55.852254821","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4003:c04::bd","UDP","95","","48971  >  443 Len=33"
"277","56.104760858","35.174.127.31","192.168.225.121","TCP","66","2","443  >  41724 [ACK] Seq=402 Ack=487 Win=727 Len=0 TSval=451312907 TSecr=1129331901"
"278","57.519366031","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:807::200a","TCP","86","5","44294  >  443 [FIN, ACK] Seq=660 Ack=793 Win=64256 Len=0 TSval=388159776 TSecr=2417415945"
"279","57.519684758","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TCP","86","6","50448  >  443 [FIN, ACK] Seq=3316 Ack=2183 Win=64128 Len=0 TSval=2932406879 TSecr=985234739"
"280","57.586682971","2404:6800:4009:807::200a","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TCP","86","5","443  >  44294 [FIN, ACK] Seq=793 Ack=661 Win=66816 Len=0 TSval=2417422335 TSecr=388159776"
"281","57.586740650","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:807::200a","TCP","86","5","44294  >  443 [ACK] Seq=661 Ack=794 Win=64256 Len=0 TSval=388159844 TSecr=2417422335"
"282","57.599387713","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TCP","86","6","443  >  50448 [FIN, ACK] Seq=2183 Ack=3317 Win=75008 Len=0 TSval=985239499 TSecr=2932406879"
"283","57.599448823","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TCP","86","6","50448  >  443 [ACK] Seq=3317 Ack=2184 Win=64128 Len=0 TSval=2932406958 TSecr=985239499"
"284","57.699051497","192.168.225.121","91.108.56.164","SSL","155","0","Continuation Data"
"285","57.721197285","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TCP","94","7","50450  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=2932407080 TSecr=0 WS=128"
"286","57.792419929","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TCP","94","7","443  >  50450 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=1783647802 TSecr=2932407080 WS=256"
"287","57.792508076","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TCP","86","7","50450  >  443 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2932407152 TSecr=1783647802"
"288","57.793299579","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TLSv1.3","667","7","Client Hello"
"289","57.824377705","91.108.56.164","192.168.225.121","SSL","155","0","Continuation Data"
"290","57.824430070","192.168.225.121","91.108.56.164","TCP","66","0","36680  >  443 [ACK] Seq=332 Ack=268 Win=665 Len=0 TSval=1302655498 TSecr=1166368386"
"291","57.858189806","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TCP","86","7","443  >  50450 [ACK] Seq=1 Ack=582 Win=66816 Len=0 TSval=1783647867 TSecr=2932407152"
"292","57.913736219","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TLSv1.3","298","7","Server Hello, Change Cipher Spec, Application Data"
"293","57.913807357","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TCP","86","7","50450  >  443 [ACK] Seq=582 Ack=213 Win=64768 Len=0 TSval=2932407273 TSecr=1783647924"
"294","57.916961998","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TLSv1.3","150","7","Change Cipher Spec, Application Data"
"295","57.917429192","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TLSv1.3","178","7","Application Data"
"296","57.918285299","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TCP","1434","7","50450  >  443 [ACK] Seq=738 Ack=213 Win=64768 Len=1348 TSval=2932407277 TSecr=1783647924 [TCP segment of a reassembled PDU]"
"297","57.918306363","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TLSv1.3","1005","7","Application Data"
"298","58.002303774","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TCP","86","7","443  >  50450 [ACK] Seq=213 Ack=646 Win=66816 Len=0 TSval=1783648012 TSecr=2932407276"
"299","58.002662292","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TCP","86","7","443  >  50450 [ACK] Seq=213 Ack=738 Win=66816 Len=0 TSval=1783648012 TSecr=2932407276"
"300","58.003204368","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TLSv1.3","666","7","Application Data, Application Data"
"301","58.003204624","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TLSv1.3","117","7","Application Data"
"302","58.003233602","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TCP","86","7","50450  >  443 [ACK] Seq=3005 Ack=793 Win=64256 Len=0 TSval=2932407362 TSecr=1783648012"
"303","58.003278920","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TCP","86","7","50450  >  443 [ACK] Seq=3005 Ack=824 Win=64256 Len=0 TSval=2932407362 TSecr=1783648012"
"304","58.003689660","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","2404:6800:4009:805::2005","TLSv1.3","117","7","Application Data"
"305","58.005686315","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TCP","86","7","443  >  50450 [ACK] Seq=824 Ack=3005 Win=72192 Len=0 TSval=1783648017 TSecr=2932407277"
"306","58.088363768","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TCP","86","7","443  >  50450 [ACK] Seq=824 Ack=3036 Win=72192 Len=0 TSval=1783648097 TSecr=2932407363"
"307","58.560256375","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TLSv1.3","698","7","Application Data"
"308","58.560256673","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TLSv1.3","242","7","Application Data"
"309","58.560256716","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TLSv1.3","279","7","Application Data"
"310","58.560256764","2404:6800:4009:805::2005","2409:4043:2c8d:a357:4c15:6e42:4d34:4c65","TLSv1.3","360","7","Application Data"
